Rank;Sourceid;Title;Type;Issn;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;Country;Region;Publisher;Coverage;Categories;Areas
1;20206;"Academy of Management Review";journal;"03637425";10,486;Q1;306;43;146;4234;2361;137;17,09;98,47;United States;Northern America;"Academy of Management";"1978-1987, 1989-1991, 1996-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
2;20191;"Academy of Management Journal";journal;"00014273";8,271;Q1;375;73;223;7952;2620;221;10,01;108,93;United States;Northern America;"Academy of Management";"1975-1987, 1989-2023";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
3;22330;"Organizational Research Methods";journal;"15527425, 10944281";6,712;Q1;138;48;90;4280;1195;87;13,80;89,17;United States;Northern America;"SAGE Publications Inc.";"1998-2023";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
4;22324;"Organization Science";journal;"15265455, 10477039";5,632;Q1;281;104;251;11655;1759;251;6,94;112,07;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"1996-2023";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
5;28312;"Organization Studies";journal;"17413044, 01708406";5,349;Q1;179;108;237;6385;2008;232;7,92;59,12;United Kingdom;Western Europe;"SAGE Publications Ltd";"1980-2023";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
6;23860;"Journal of Business Venturing";journal;"08839026";4,813;Q1;224;35;181;4060;2133;181;9,69;116,00;United States;Northern America;"Elsevier Inc.";"1985-2024";"Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
7;24392;"Journal of International Business Studies";journal;"00472506, 14786990";4,600;Q1;229;92;260;7073;3083;217;10,02;76,88;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"1975-2023";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
8;20650;"Journal of Management Studies";journal;"00222380, 14676486";4,578;Q1;221;147;261;16011;3255;214;11,32;108,92;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1964-2023";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
9;24870;"Journal of Human Resources";journal;"15488004, 0022166X";4,524;Q1;123;56;147;3265;597;147;4,24;58,30;United States;Northern America;"University of Wisconsin Press";"1976-1982, 1990, 1992-2023";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
10;27069;"Human Relations";journal;"00187267, 1741282X";3,597;Q1;162;112;228;9975;2031;221;8,20;89,06;United Kingdom;Western Europe;"SAGE Publications Ltd";"1947-2023";"Arts and Humanities (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)";"Arts and Humanities; Business, Management and Accounting; Social Sciences"
11;27679;"Journal of Product Innovation Management";journal;"15405885, 07376782";3,402;Q1;171;64;109;6905;1525;89;12,78;107,89;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1984-2023";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
12;21100932830;"Journal of Innovation and Knowledge";journal;"2444569X, 25307614";3,372;Q1;54;167;177;12969;3438;177;18,92;77,66;Netherlands;Western Europe;"Elsevier B.V.";"2016-2023";"Business and International Management (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
13;21101041823;"Strategy Science";journal;"23332077, 23332050";3,292;Q1;26;34;70;3080;289;67;3,64;90,59;United States;Northern America;"INFORMS Institute for Operations Research and the Management Sciences";"2016-2023";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
14;22900;"Research Policy";journal;"00487333";3,219;Q1;289;176;489;15486;4862;483;9,18;87,99;Netherlands;Western Europe;"Elsevier B.V.";"1971-2024";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
15;14704;"Technological Forecasting and Social Change";journal;"00401625";3,118;Q1;179;704;1964;64897;31548;1937;15,54;92,18;United States;Northern America;"Elsevier Inc.";"1970-2023";"Applied Psychology (Q1); Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Psychology"
16;20037;"International Journal of Management Reviews";journal;"14608545, 14682370";3,049;Q1;136;46;74;7666;1016;70;13,63;166,65;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1999-2002, 2004-2023";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
17;22405;"Production and Operations Management";journal;"10591478, 19375956";3,035;Q1;138;223;655;12692;3883;650;5,37;56,91;United States;Northern America;"Wiley-Blackwell";"1992-2023";"Industrial and Manufacturing Engineering (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
18;21100934923;"IEEE Communications Standards Magazine";journal;"24712825";2,741;Q1;36;50;189;668;1046;153;5,40;13,36;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2017-2023";"Computer Networks and Communications (Q1); Law (Q1); Management of Technology and Innovation (Q1); Safety, Risk, Reliability and Quality (Q1)";"Business, Management and Accounting; Computer Science; Engineering; Social Sciences"
19;14726;"Technovation";journal;"01664972";2,593;Q1;159;211;292;23172;4055;288;11,81;109,82;United Kingdom;Western Europe;"Elsevier Ltd";"1981-2024";"Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Engineering"
20;20039;"International Journal of Operations and Production Management";journal;"17586593, 01443577";2,543;Q1;163;115;256;9773;2772;249;9,07;84,98;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1985, 1995-2023";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
21;22322;"Organization";journal;"13505084, 14617323";2,436;Q1;116;111;170;7690;1051;168;6,26;69,28;United Kingdom;Western Europe;"SAGE Publications Ltd";"1994-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
22;21100905330;"Research Policy: X";journal;"25901451";2,428;Q1;3;0;1;0;13;1;0,00;0,00;Netherlands;Western Europe;"Elsevier B.V.";"2019-2020";"Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
23;24718;"Human Resource Management";journal;"00904848, 1099050X";2,344;Q1;114;52;122;5577;1062;121;7,59;107,25;United States;Northern America;"Wiley-Liss Inc.";"1961-2023";"Applied Psychology (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Psychology"
24;24928;"Service Industries Journal";journal;"17439507, 02642069";2,268;Q1;85;69;171;6825;1942;166;10,18;98,91;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1983-2023";"Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
25;20842;"British Journal of Management";journal;"10453172, 14678551";2,265;Q1;133;158;222;15345;1846;219;7,02;97,12;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1990-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
26;21926;"Decision Sciences";journal;"00117315, 15405915";2,145;Q1;123;48;143;2944;1151;142;5,20;61,33;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1970-2023";"Business, Management and Accounting (miscellaneous) (Q1); Information Systems and Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
27;24840;"International Journal of Human Resource Management";journal;"09585192, 14664399";2,078;Q1;139;184;438;17035;3794;426;7,72;92,58;United Kingdom;Western Europe;"Routledge";"1990-2023";"Business and International Management (Q1); Industrial Relations (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
28;21100369735;"Journal of Business Venturing Insights";journal;"23526734";2,041;Q1;37;74;194;4337;1462;189;5,07;58,61;United States;Northern America;"Elsevier Inc.";"2014-2023";"Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
29;19696;"International Journal of Project Management";journal;"02637863";2,039;Q1;179;58;203;4537;1819;195;8,22;78,22;United Kingdom;Western Europe;"Elsevier B.V.";"1983-2023";"Business and International Management (Q1); Management, Monitoring, Policy and Law (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Environmental Science"
30;19680;"ILR Review";journal;"00197939, 2162271X";2,022;Q1;91;35;141;2040;571;134;3,37;58,29;United States;Northern America;"SAGE Publications Ltd";"1978, 1981-1982, 1984, 1996-2023";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
31;29745;"Information and Organization";journal;"14717727";2,010;Q1;75;21;52;2007;435;51;7,03;95,57;United Kingdom;Western Europe;"Elsevier Ltd";"1996-1997, 2001-2023";"Information Systems (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1)";"Business, Management and Accounting; Computer Science; Social Sciences"
32;17627;"New Technology, Work and Employment";journal;"02681072, 1468005X";2,009;Q1;60;34;62;2230;514;62;5,64;65,59;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1986-2023";"Human Factors and Ergonomics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
33;144922;"International Journal of Physical Distribution and Logistics Management";journal;"09600035";1,845;Q1;137;62;134;5178;1121;117;8,44;83,52;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1990-2023";"Management of Technology and Innovation (Q1); Transportation (Q1)";"Business, Management and Accounting; Social Sciences"
34;20639;"Journal of Management Inquiry";journal;"15526542, 10564926";1,837;Q1;75;37;118;2735;554;109;5,53;73,92;United States;Northern America;"SAGE Publications Inc.";"1992-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
35;144668;"Journal of Knowledge Management";journal;"13673270";1,793;Q1;140;162;382;16105;3856;377;8,06;99,41;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1997-2023";"Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
36;4700152631;"International Entrepreneurship and Management Journal";journal;"15547191";1,763;Q1;79;109;211;9917;1997;207;8,32;90,98;United States;Northern America;"Springer New York";"2006-2023";"Management Information Systems (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
37;22486;"R and D Management";journal;"14679310, 00336807";1,756;Q1;119;70;138;5936;1192;134;8,26;84,80;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1970-2023";"Business and International Management (Q1); Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
38;144666;"Journal of Product and Brand Management";journal;"10610421";1,685;Q1;104;89;233;8398;1962;226;6,99;94,36;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1992-2023";"Management of Technology and Innovation (Q1); Marketing (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
39;21283;"Management Learning";journal;"14617307, 13505076";1,682;Q1;88;64;114;4969;521;110;3,58;77,64;United Kingdom;Western Europe;"SAGE Publications Ltd";"1970-2023";"Decision Sciences (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
40;19600157911;"Electronic Markets";journal;"14228890, 10196781";1,671;Q1;57;62;250;5847;2296;221;9,20;94,31;Germany;Western Europe;"Springer Verlag";"2009-2023";"Business and International Management (Q1); Computer Science Applications (Q1); Economics and Econometrics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance"
41;130065;"Journal of Enterprise Information Management";journal;"17410398";1,648;Q1;82;106;242;9793;2529;236;9,79;92,39;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2004-2023";"Decision Sciences (miscellaneous) (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Social Sciences"
42;21101058910;"Internet of Things (Netherlands)";journal;"25426605";1,642;Q1;52;352;377;20642;3465;368;8,73;58,64;Netherlands;Western Europe;"Elsevier B.V.";"2018-2023";"Artificial Intelligence (Q1); Computer Science Applications (Q1); Computer Science (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Information Systems (Q1); Management of Technology and Innovation (Q1); Software (Q1)";"Business, Management and Accounting; Computer Science; Engineering"
43;28581;"Journal of Small Business Management";journal;"00472778, 1540627X";1,632;Q1;132;144;161;15694;1204;155;6,72;108,99;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1996-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
44;21101066138;"Journal of International Business Policy";journal;"25220691, 25220705";1,557;Q1;28;26;87;2371;763;59;7,39;91,19;United Kingdom;Western Europe;"Palgrave Macmillan Ltd.";"2018-2023";"Business and International Management (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
45;21100856611;"Journal of Responsible Innovation";journal;"23299460, 23299037";1,531;Q1;37;45;109;3266;588;93;5,04;72,58;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2014-2023";"Information Systems and Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences"
46;22009;"Corporate Governance: An International Review";journal;"09648410, 14678683";1,456;Q1;108;60;89;5314;550;82;5,09;88,57;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1993-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
47;15700154705;"Operations Management Research";journal;"19369743, 19369735";1,377;Q1;41;144;137;12769;1315;135;9,36;88,67;United States;Northern America;"Springer New York";"2008-2023";"Industrial and Manufacturing Engineering (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
48;21101098869;"Cleaner Logistics and Supply Chain";journal;"27723909";1,354;Q1;19;40;83;2409;742;83;8,94;60,23;United Kingdom;Western Europe;"Elsevier Ltd";"2021-2023";"Environmental Science (miscellaneous) (Q1); Industrial and Manufacturing Engineering (Q1); Management, Monitoring, Policy and Law (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Engineering; Environmental Science"
49;15057;"Electronic Commerce Research and Applications";journal;"15674223";1,338;Q1;101;103;275;7437;2082;273;7,32;72,20;Netherlands;Western Europe;"Elsevier B.V.";"2002-2023";"Computer Networks and Communications (Q1); Computer Science Applications (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Computer Science"
50;4700152784;"Journal of Internet Commerce";journal;"1533287X, 15332861";1,338;Q1;39;23;58;2076;476;58;7,43;90,26;United States;Northern America;"Routledge";"2002-2023";"Human-Computer Interaction (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Computer Science"
51;19700182654;"Project Management Journal";journal;"19389507, 87569728";1,327;Q1;61;54;129;4421;838;114;6,35;81,87;United States;Northern America;"SAGE Publications Inc.";"1986, 2000, 2010-2023";"Business and International Management (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
52;18961;"European Journal of Industrial Relations";journal;"14617129, 09596801";1,323;Q1;49;25;79;1263;302;75;3,35;50,52;United Kingdom;Western Europe;"SAGE Publications Ltd";"1995-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
53;11400153310;"International Journal of Logistics Research and Applications";journal;"13675567, 1469848X";1,322;Q1;59;131;198;10384;1633;195;7,86;79,27;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2003-2023";"Business and International Management (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Information Systems (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Computer Science; Decision Sciences; Engineering"
54;23013;"Industry and Innovation";journal;"13662716, 14698390";1,262;Q1;72;59;148;4537;811;144;4,53;76,90;United Kingdom;Western Europe;"Routledge";"1997-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
55;28945;"Industrial and Corporate Change";journal;"14643650, 09606491";1,252;Q1;127;59;209;4787;752;208;3,51;81,14;United Kingdom;Western Europe;"Oxford University Press";"1992-2023";"Economics and Econometrics (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
56;20201;"International Journal of Manpower";journal;"01437720";1,249;Q1;73;136;248;8572;1745;241;6,97;63,03;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1970, 1980-2023";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
57;25468;"Public Personnel Management";journal;"00910260";1,232;Q1;53;32;75;2508;385;71;4,90;78,38;United States;Northern America;"SAGE Publications Inc.";"1973, 1982-1984, 1989, 1993, 1995-2023";"Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Public Administration (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
58;144961;"European Journal of Innovation Management";journal;"14601060";1,225;Q1;80;220;288;20474;2274;287;6,86;93,06;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1998-2023";"Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
59;23651;"System Dynamics Review";journal;"10991727, 08837066";1,219;Q1;65;26;51;1198;178;43;2,24;46,08;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1985-2023";"Management of Technology and Innovation (Q1); Modeling and Simulation (Q1); Social Sciences (miscellaneous) (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Mathematics; Social Sciences"
60;21101036141;"Journal of Management Science and Engineering";journal;"20962320, 25895532";1,214;Q1;20;32;86;1458;566;84;6,52;45,56;China;Asiatic Region;"KeAi Communications Co.";"2016-2023";"Business and International Management (Q1); Control and Systems Engineering (Q1); Decision Sciences (miscellaneous) (Q1); Engineering (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Decision Sciences; Engineering"
61;23590;"Science and Engineering Ethics";journal;"13533452, 14715546";1,194;Q1;74;40;305;2508;1554;283;3,65;62,70;Netherlands;Western Europe;"Springer Netherlands";"1995-2023";"Health Policy (Q1); Health (social science) (Q1); Issues, Ethics and Legal Aspects (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Medicine; Nursing; Social Sciences"
62;58834;"Schmalenbach Journal of Business Research";journal;"23666153, 03412687";1,188;Q1;33;23;108;1698;621;99;1,85;73,83;Germany;Western Europe;"Springer Gabler";"1976, 2016-2023";"Business, Management and Accounting (miscellaneous) (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
63;12100155405;"Innovation: Organization and Management";journal;"14479338";1,184;Q1;42;35;92;2805;432;88;4,91;80,14;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2023";"Management of Technology and Innovation (Q1)";"Business, Management and Accounting"
64;20146;"Industrial Relations";journal;"00198676, 1468232X";1,177;Q1;63;30;53;1917;163;47;2,11;63,90;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1961-2023";"Industrial Relations (Q1); Management of Technology and Innovation (Q1); Organizational Behavior and Human Resource Management (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
65;21100890672;"Financial Innovation";journal;"21994730";1,162;Q1;46;116;237;8105;1949;219;8,06;69,87;Germany;Western Europe;"SpringerOpen";"2015-2023";"Finance (Q1); Management of Technology and Innovation (Q1)";"Business, Management and Accounting; Economics, Econometrics and Finance"
66;24842;"International Journal of Selection and Assessment";journal;"14682389, 0965075X";1,152;Q1;72;45;118;3078;391;117;3,08;68,40;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1993-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Psychology (miscellaneous) (Q1); Strategy and Management (Q1); Applied Psychology (Q2)";"Business, Management and Accounting; Psychology"
67;21101021536;"Journal of Industrial Integration and Management";journal;"24248630, 24248622";1,136;Q1;28;42;88;2824;663;86;5,21;67,24;Singapore;Asiatic Region;"World Scientific";"2016-2023";"Business and International Management (Q1); Engineering (miscellaneous) (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
68;18800156713;"International Journal of Construction Management";journal;"15623599";1,085;Q1;46;327;443;19427;2680;442;5,90;59,41;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2023";"Architecture (Q1); Building and Construction (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Engineering"
69;21100218364;"Creativity and Innovation Management";journal;"09631690, 14678691";1,069;Q1;76;45;171;4039;821;158;4,32;89,76;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1992-2023";"Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting"
70;22965;"Journal of Personal Selling and Sales Management";journal;"15577813, 08853134";1,030;Q2;79;39;75;3599;355;70;4,68;92,28;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2023";"Business and International Management (Q1); Human Factors and Ergonomics (Q1); Management of Technology and Innovation (Q2); Marketing (Q2)";"Business, Management and Accounting; Social Sciences"
71;9700153238;"International Transactions in Operational Research";journal;"09696016, 14753995";1,027;Q2;66;246;403;14018;1747;397;4,09;56,98;Denmark;Western Europe;"Blackwell Publishing";"1994-2024";"Business and International Management (Q1); Computer Science Applications (Q1); Management Science and Operations Research (Q1); Strategy and Management (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Computer Science; Decision Sciences"
72;10600153365;"Economics of Innovation and New Technology";journal;"14768364, 10438599";0,998;Q2;66;95;118;6739;554;116;5,19;70,94;United Kingdom;Western Europe;"Routledge";"1990-2023";"Economics, Econometrics and Finance (miscellaneous) (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
73;21100299408;"Supply Chain Forum";journal;"16246039, 16258312";0,996;Q2;26;51;83;4021;563;80;4,54;78,84;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2013-2023";"Business and International Management (Q1); Management Science and Operations Research (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Decision Sciences"
74;21100894523;"She Ji";journal;"24058718, 24058726";0,984;Q2;22;22;91;875;230;69;1,73;39,77;Netherlands;Western Europe;"";"2015-2023";"Economics, Econometrics and Finance (miscellaneous) (Q1); Education (Q1); Visual Arts and Performing Arts (Q1); Management of Technology and Innovation (Q2)";"Arts and Humanities; Business, Management and Accounting; Economics, Econometrics and Finance; Social Sciences"
75;28988;"Journal of Economics and Management Strategy";journal;"15309134, 10586407";0,961;Q2;79;59;120;3204;255;120;1,19;54,31;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1992-2023";"Business, Management and Accounting (miscellaneous) (Q1); Economics and Econometrics (Q2); Management of Technology and Innovation (Q2); Strategy and Management (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
76;21101109914;"Virtual Economics";journal;"26574047";0,961;Q2;19;18;66;1080;484;66;8,88;60,00;Poland;Eastern Europe;"";"2019-2023";"Business and International Management (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
77;19900191718;"International Journal of Accounting and Information Management";journal;"17589037, 18347649";0,950;Q2;35;38;106;3258;729;106;6,38;85,74;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2007-2023";"Accounting (Q1); Economics, Econometrics and Finance (miscellaneous) (Q1); Management Information Systems (Q1); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Economics, Econometrics and Finance"
78;21100317418;"International Journal of Precision Engineering and Manufacturing - Green Technology";journal;"21980810, 22886206";0,946;Q2;53;118;311;7164;1644;308;5,45;60,71;United States;Northern America;"Springer Science + Business Media";"2014-2023";"Industrial and Manufacturing Engineering (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Management of Technology and Innovation (Q2); Renewable Energy, Sustainability and the Environment (Q2)";"Business, Management and Accounting; Energy; Engineering; Materials Science"
79;17743;"British Journal of Industrial Relations";journal;"14678543, 00071080";0,934;Q2;81;42;108;2967;291;108;2,20;70,64;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1963, 1965, 1967-1968, 1970-2023";"Business, Management and Accounting (miscellaneous) (Q1); Management of Technology and Innovation (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting"
80;21101065044;"Sustainable Futures";journal;"26661888";0,920;Q2;16;41;92;2583;576;92;4,13;63,00;United Kingdom;Western Europe;"Elsevier B.V.";"2019-2023";"Sociology and Political Science (Q1); Management of Technology and Innovation (Q2); Management Science and Operations Research (Q2)";"Business, Management and Accounting; Decision Sciences; Social Sciences"
81;21100899309;"Research and Practice in Technology Enhanced Learning";journal;"17937078";0,919;Q2;28;40;78;2344;397;78;4,55;58,60;Taiwan;Asiatic Region;"";"2015-2024";"Education (Q1); Media Technology (Q1); Management of Technology and Innovation (Q2); Social Psychology (Q2)";"Business, Management and Accounting; Engineering; Psychology; Social Sciences"
82;21100901140;"Journal of Innovation and Entrepreneurship";journal;"21925372";0,895;Q2;34;89;142;6011;1024;140;6,04;67,54;Germany;Western Europe;"SpringerOpen";"2014-2015, 2017-2023";"Information Systems (Q1); Management Information Systems (Q1); Sociology and Political Science (Q1); Economics and Econometrics (Q2); Management of Technology and Innovation (Q2)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Social Sciences"
